#===========================================================
#Electricity production in the European Union by source
#
#Source:
#[1] Yearly electricity data
#
#    EMBER
#    https://ember-energy.org/data/yearly-electricity-data/
#    (Accessed on 11 March 2025)
#
#Available under CC-BY-4.0
#https://ember-energy.org/creative-commons/
#https://creativecommons.org/licenses/by/4.0/deed.en
#
#Values are in TWh/Year
#===========================================================
Country,Year,Source,Value
Italy,2011,Coal,44.73
Italy,2011,Gas,144.6
Italy,2011,Hydro,45.82
Italy,2011,Nuclear,0.0
Italy,2011,Other Fossil,26.09
Italy,2011,Other Renewables,5.65
Italy,2011,Solar,10.8
Italy,2011,Wind,9.85
Italy,2012,Bioenergy,12.49
Italy,2012,Coal,49.14
Italy,2012,Gas,129.14
Italy,2012,Hydro,41.87
Italy,2012,Nuclear,0.0
Italy,2012,Other Fossil,24.75
Italy,2012,Other Renewables,5.59
Italy,2012,Solar,18.86
Italy,2012,Wind,13.41
Italy,2013,Bioenergy,17.08
Italy,2013,Coal,45.1
Italy,2013,Gas,108.91
Italy,2013,Hydro,52.77
Italy,2013,Nuclear,0.0
Italy,2013,Other Fossil,20.01
Italy,2013,Other Renewables,5.66
Italy,2013,Solar,21.59
Italy,2013,Wind,14.9
Italy,2014,Bioenergy,18.72
Italy,2014,Coal,43.45
Italy,2014,Gas,93.66
Italy,2014,Hydro,58.55
Italy,2014,Nuclear,0.0
Italy,2014,Other Fossil,18.74
Italy,2014,Other Renewables,5.92
Italy,2014,Solar,22.31
Italy,2014,Wind,15.18
Italy,2015,Bioenergy,19.39
Italy,2015,Coal,43.2
Italy,2015,Gas,110.88
Italy,2015,Hydro,45.54
Italy,2015,Nuclear,0.0
Italy,2015,Other Fossil,16.73
Italy,2015,Other Renewables,6.18
Italy,2015,Solar,22.94
Italy,2015,Wind,14.84
Italy,2016,Bioenergy,19.5
Italy,2016,Coal,35.61
Italy,2016,Gas,126.17
Italy,2016,Hydro,42.43
Italy,2016,Nuclear,0.0
Italy,2016,Other Fossil,16.16
Italy,2016,Other Renewables,6.29
Italy,2016,Solar,22.1
Italy,2016,Wind,17.69
Italy,2017,Bioenergy,19.37
Italy,2017,Coal,32.63
Italy,2017,Gas,140.36
Italy,2017,Hydro,36.2
Italy,2017,Nuclear,0.0
Italy,2017,Other Fossil,15.21
Italy,2017,Other Renewables,6.2
Italy,2017,Solar,24.38
Italy,2017,Wind,17.74
Italy,2018,Bioenergy,19.14
Italy,2018,Coal,28.47
Italy,2018,Gas,128.56
Italy,2018,Hydro,48.79
Italy,2018,Nuclear,0.0
Italy,2018,Other Fossil,14.62
Italy,2018,Other Renewables,6.11
Italy,2018,Solar,22.65
Italy,2018,Wind,17.72
Italy,2019,Bioenergy,19.55
Italy,2019,Coal,18.84
Italy,2019,Gas,141.7
Italy,2019,Hydro,46.32
Italy,2019,Nuclear,0.0
Italy,2019,Other Fossil,13.62
Italy,2019,Other Renewables,6.07
Italy,2019,Solar,23.69
Italy,2019,Wind,20.2
Italy,2020,Bioenergy,19.62
Italy,2020,Coal,13.38
Italy,2020,Gas,133.7
Italy,2020,Hydro,47.55
Italy,2020,Nuclear,0.0
Italy,2020,Other Fossil,12.83
Italy,2020,Other Renewables,6.03
Italy,2020,Solar,24.94
Italy,2020,Wind,18.76
Italy,2021,Bioenergy,19.06
Italy,2021,Coal,14.02
Italy,2021,Gas,144.01
Italy,2021,Hydro,45.39
Italy,2021,Nuclear,0.0
Italy,2021,Other Fossil,11.13
Italy,2021,Other Renewables,5.91
Italy,2021,Solar,25.04
Italy,2021,Wind,20.93
Italy,2022,Bioenergy,17.61
Italy,2022,Coal,22.61
Italy,2022,Gas,141.47
Italy,2022,Hydro,28.4
Italy,2022,Nuclear,0.0
Italy,2022,Other Fossil,15.63
Italy,2022,Other Renewables,5.84
Italy,2022,Solar,28.12
Italy,2022,Wind,20.49
Italy,2023,Bioenergy,16.01
Italy,2023,Coal,13.22
Italy,2023,Gas,119.02
Italy,2023,Hydro,40.52
Italy,2023,Nuclear,0.0
Italy,2023,Other Fossil,12.79
Italy,2023,Other Renewables,5.69
Italy,2023,Solar,30.71
Italy,2023,Wind,23.72
Italy,2024,Bioenergy,15.95
Italy,2024,Coal,4.64
Italy,2024,Gas,116.63
Italy,2024,Hydro,50.72
Italy,2024,Nuclear,0.0
Italy,2024,Other Fossil,12.38
Italy,2024,Other Renewables,5.61
Italy,2024,Solar,35.81
Italy,2024,Wind,22.5
Latvia,2000,Bioenergy,0.0
Latvia,2000,Coal,0.0
Latvia,2000,Gas,1.13
Latvia,2000,Hydro,2.82
Latvia,2000,Nuclear,0.0
Latvia,2000,Other Fossil,0.19
Latvia,2000,Other Renewables,0.0
Latvia,2000,Solar,0.0
Latvia,2000,Wind,0.0
Latvia,2001,Bioenergy,0.0
Latvia,2001,Coal,0.0
Latvia,2001,Gas,1.3
Latvia,2001,Hydro,2.83
Latvia,2001,Nuclear,0.0
Latvia,2001,Other Fossil,0.14
Latvia,2001,Other Renewables,0.0
Latvia,2001,Solar,0.0
Latvia,2001,Wind,0.0
Latvia,2002,Bioenergy,0.01
Latvia,2002,Coal,0.0
Latvia,2002,Gas,1.31
Latvia,2002,Hydro,2.46
Latvia,2002,Nuclear,0.0
Latvia,2002,Other Fossil,0.18
Latvia,2002,Other Renewables,0.0
Latvia,2002,Solar,0.0
Latvia,2002,Wind,0.01
Latvia,2003,Bioenergy,0.02
Latvia,2003,Coal,0.0
Latvia,2003,Gas,1.53
Latvia,2003,Hydro,2.27
Latvia,2003,Nuclear,0.0
Latvia,2003,Other Fossil,0.1
Latvia,2003,Other Renewables,0.0
Latvia,2003,Solar,0.0
Latvia,2003,Wind,0.05
Latvia,2004,Bioenergy,0.04
Latvia,2004,Coal,0.0
Latvia,2004,Gas,1.43
Latvia,2004,Hydro,3.11
Latvia,2004,Nuclear,0.0
Latvia,2004,Other Fossil,0.06
Latvia,2004,Other Renewables,0.0
Latvia,2004,Solar,0.0
Latvia,2004,Wind,0.05
Latvia,2005,Bioenergy,0.04
Latvia,2005,Coal,0.0
Latvia,2005,Gas,1.49
Latvia,2005,Hydro,3.33
Latvia,2005,Nuclear,0.0
Latvia,2005,Other Fossil,0.01
Latvia,2005,Other Renewables,0.0
Latvia,2005,Solar,0.0
Latvia,2005,Wind,0.05
Latvia,2006,Bioenergy,0.04
Latvia,2006,Coal,0.0
Latvia,2006,Gas,2.1
Latvia,2006,Hydro,2.7
Latvia,2006,Nuclear,0.0
Latvia,2006,Other Fossil,0.0
Latvia,2006,Other Renewables,0.0
Latvia,2006,Solar,0.0
Latvia,2006,Wind,0.05
Latvia,2007,Bioenergy,0.04
Latvia,2007,Coal,0.0
Latvia,2007,Gas,1.92
Latvia,2007,Hydro,2.73
Latvia,2007,Nuclear,0.0
Latvia,2007,Other Fossil,0.02
Latvia,2007,Other Renewables,0.0
Latvia,2007,Solar,0.0
Latvia,2007,Wind,0.05
Latvia,2008,Bioenergy,0.04
Latvia,2008,Coal,0.0
Latvia,2008,Gas,2.06
Latvia,2008,Hydro,3.11
Latvia,2008,Nuclear,0.0
Latvia,2008,Other Fossil,0.0
Latvia,2008,Other Renewables,0.0
Latvia,2008,Solar,0.0
Latvia,2008,Wind,0.06
Latvia,2009,Bioenergy,0.05
Latvia,2009,Coal,0.0
Latvia,2009,Gas,2.01
Latvia,2009,Hydro,3.46
Latvia,2009,Nuclear,0.0
Latvia,2009,Other Fossil,0.0
Latvia,2009,Other Renewables,0.0
Latvia,2009,Solar,0.0
Latvia,2009,Wind,0.05
Latvia,2010,Bioenergy,0.07
Latvia,2010,Coal,0.0
Latvia,2010,Gas,2.99
Latvia,2010,Hydro,3.52
Latvia,2010,Nuclear,0.0
Latvia,2010,Other Fossil,0.0
Latvia,2010,Other Renewables,0.0
Latvia,2010,Solar,0.0
Latvia,2010,Wind,0.05
Latvia,2011,Bioenergy,0.12
Latvia,2011,Coal,0.0
Latvia,2011,Gas,3.01
Latvia,2011,Hydro,2.89
Latvia,2011,Nuclear,0.0
Latvia,2011,Other Fossil,0.0
Latvia,2011,Other Renewables,0.0
Latvia,2011,Solar,0.0
Latvia,2011,Wind,0.07
Latvia,2012,Bioenergy,0.29
Latvia,2012,Coal,0.0
Latvia,2012,Gas,2.06
Latvia,2012,Hydro,3.71
Latvia,2012,Nuclear,0.0
Latvia,2012,Other Fossil,0.0
Latvia,2012,Other Renewables,0.0
Latvia,2012,Solar,0.0
Latvia,2012,Wind,0.11
Latvia,2013,Bioenergy,0.5
Latvia,2013,Coal,0.0
Latvia,2013,Gas,2.67
Latvia,2013,Hydro,2.91
Latvia,2013,Nuclear,0.0
Latvia,2013,Other Fossil,0.0
Latvia,2013,Other Renewables,0.0
Latvia,2013,Solar,0.0
Latvia,2013,Wind,0.12
Latvia,2014,Bioenergy,0.67
Latvia,2014,Coal,0.0
Latvia,2014,Gas,2.34
Latvia,2014,Hydro,1.99
Latvia,2014,Nuclear,0.0
Latvia,2014,Other Fossil,0.0
Latvia,2014,Other Renewables,0.0
Latvia,2014,Solar,0.0
Latvia,2014,Wind,0.14
Latvia,2015,Bioenergy,0.77
Latvia,2015,Coal,0.0
Latvia,2015,Gas,2.76
Latvia,2015,Hydro,1.86
Latvia,2015,Nuclear,0.0
Latvia,2015,Other Fossil,0.0
Latvia,2015,Other Renewables,0.0
Latvia,2015,Solar,0.0
Latvia,2015,Wind,0.15
Latvia,2016,Bioenergy,0.82
Latvia,2016,Coal,0.0
Latvia,2016,Gas,2.94
Latvia,2016,Hydro,2.53
Latvia,2016,Nuclear,0.0
Latvia,2016,Other Fossil,0.0
Latvia,2016,Other Renewables,0.0
Latvia,2016,Solar,0.0
Latvia,2016,Wind,0.13
Latvia,2017,Bioenergy,0.93
Latvia,2017,Coal,0.0
Latvia,2017,Gas,2.07
Latvia,2017,Hydro,4.38
Latvia,2017,Nuclear,0.0
Latvia,2017,Other Fossil,0.0
Latvia,2017,Other Renewables,0.0
Latvia,2017,Solar,0.0
Latvia,2017,Wind,0.15
Latvia,2018,Bioenergy,0.94
Latvia,2018,Coal,0.0
Latvia,2018,Gas,3.22
Latvia,2018,Hydro,2.43
Latvia,2018,Nuclear,0.0
Latvia,2018,Other Fossil,0.01
Latvia,2018,Other Renewables,0.0
Latvia,2018,Solar,0.0
Latvia,2018,Wind,0.12
Latvia,2019,Bioenergy,0.93
Latvia,2019,Coal,0.0
Latvia,2019,Gas,3.25
Latvia,2019,Hydro,2.11
Latvia,2019,Nuclear,0.0
Latvia,2019,Other Fossil,0.0
Latvia,2019,Other Renewables,0.0
Latvia,2019,Solar,0.0
Latvia,2019,Wind,0.15
Latvia,2020,Bioenergy,0.86
Latvia,2020,Coal,0.0
Latvia,2020,Gas,2.08
Latvia,2020,Hydro,2.6
Latvia,2020,Nuclear,0.0
Latvia,2020,Other Fossil,0.0
Latvia,2020,Other Renewables,0.0
Latvia,2020,Solar,0.0
Latvia,2020,Wind,0.18
Latvia,2021,Bioenergy,0.86
Latvia,2021,Coal,0.0
Latvia,2021,Gas,2.13
Latvia,2021,Hydro,2.71
Latvia,2021,Nuclear,0.0
Latvia,2021,Other Fossil,0.0
Latvia,2021,Other Renewables,0.0
Latvia,2021,Solar,0.01
Latvia,2021,Wind,0.14
Latvia,2022,Bioenergy,0.8
Latvia,2022,Coal,0.0
Latvia,2022,Gas,1.21
Latvia,2022,Hydro,2.75
Latvia,2022,Nuclear,0.0
Latvia,2022,Other Fossil,0.0
Latvia,2022,Other Renewables,0.0
Latvia,2022,Solar,0.08
Latvia,2022,Wind,0.19
Latvia,2023,Bioenergy,0.66
Latvia,2023,Coal,0.0
Latvia,2023,Gas,1.42
Latvia,2023,Hydro,3.79
Latvia,2023,Nuclear,0.0
Latvia,2023,Other Fossil,0.0
Latvia,2023,Other Renewables,0.0
Latvia,2023,Solar,0.24
Latvia,2023,Wind,0.26
Latvia,2024,Bioenergy,0.72
Latvia,2024,Coal,0.0
Latvia,2024,Gas,1.66
Latvia,2024,Hydro,3.22
Latvia,2024,Nuclear,0.0
Latvia,2024,Other Fossil,0.0
Latvia,2024,Other Renewables,0.0
Latvia,2024,Solar,0.51
Latvia,2024,Wind,0.26
Lithuania,2000,Bioenergy,0.0
Lithuania,2000,Coal,0.0
Lithuania,2000,Gas,1.62
Lithuania,2000,Hydro,0.34
Lithuania,2000,Nuclear,8.42
Lithuania,2000,Other Fossil,0.75
Lithuania,2000,Other Renewables,0.0
Lithuania,2000,Solar,0.0
Lithuania,2001,Bioenergy,0.0
Lithuania,2001,Coal,0.0
Lithuania,2001,Gas,1.88
Lithuania,2001,Hydro,0.33
Lithuania,2001,Nuclear,11.36
Lithuania,2001,Other Fossil,0.79
Lithuania,2001,Other Renewables,0.0
Lithuania,2001,Solar,0.0
Lithuania,2002,Bioenergy,0.0
Lithuania,2002,Coal,0.0
Lithuania,2002,Gas,2.11
Lithuania,2002,Hydro,0.35
Lithuania,2002,Nuclear,14.14
Lithuania,2002,Other Fossil,0.69
Lithuania,2002,Other Renewables,0.0
Lithuania,2002,Solar,0.0
Lithuania,2003,Bioenergy,0.01
Lithuania,2003,Coal,0.0
Lithuania,2003,Gas,2.52
Lithuania,2003,Hydro,0.32
Lithuania,2003,Nuclear,15.48
Lithuania,2003,Other Fossil,0.49
Lithuania,2003,Other Renewables,0.0
Lithuania,2003,Solar,0.0
Lithuania,2004,Bioenergy,0.01
Lithuania,2004,Coal,0.0
Lithuania,2004,Gas,2.69
Lithuania,2004,Hydro,0.42
Lithuania,2004,Nuclear,15.1
Lithuania,2004,Other Fossil,0.53
Lithuania,2004,Other Renewables,0.0
Lithuania,2004,Solar,0.0
Lithuania,2004,Wind,0.0
Lithuania,2005,Bioenergy,0.01
Lithuania,2005,Coal,0.0
Lithuania,2005,Gas,3.02
Lithuania,2005,Hydro,0.45
Lithuania,2005,Nuclear,10.34
Lithuania,2005,Other Fossil,0.6
Lithuania,2005,Other Renewables,0.0
Lithuania,2005,Solar,0.0
Lithuania,2005,Wind,0.0
Lithuania,2006,Bioenergy,0.02
Lithuania,2006,Coal,0.0
Lithuania,2006,Gas,2.46
Lithuania,2006,Hydro,0.4
Lithuania,2006,Nuclear,8.65
Lithuania,2006,Other Fossil,0.53
Lithuania,2006,Other Renewables,0.0
Lithuania,2006,Solar,0.0
Lithuania,2006,Wind,0.01
Lithuania,2007,Bioenergy,0.05
Lithuania,2007,Coal,0.0
Lithuania,2007,Gas,2.4
Lithuania,2007,Hydro,0.42
Lithuania,2007,Nuclear,9.83
Lithuania,2007,Other Fossil,0.65
Lithuania,2007,Other Renewables,0.0
Lithuania,2007,Solar,0.0
Lithuania,2007,Wind,0.11
Lithuania,2008,Bioenergy,0.07
Lithuania,2008,Coal,0.0
Lithuania,2008,Gas,2.03
Lithuania,2008,Hydro,0.4
Lithuania,2008,Nuclear,9.89
Lithuania,2008,Other Fossil,0.81
Lithuania,2008,Other Renewables,0.0
Lithuania,2008,Solar,0.0
Lithuania,2008,Wind,0.13
Lithuania,2009,Bioenergy,0.1
Lithuania,2009,Coal,0.0
Lithuania,2009,Gas,2.1
Lithuania,2009,Hydro,0.42
Lithuania,2009,Nuclear,10.85
Lithuania,2009,Other Fossil,1.01
Lithuania,2009,Other Renewables,0.0
Lithuania,2009,Solar,0.0
Lithuania,2009,Wind,0.16
Lithuania,2010,Bioenergy,0.15
Lithuania,2010,Coal,0.0
Lithuania,2010,Gas,3.19
Lithuania,2010,Hydro,0.54
Lithuania,2010,Nuclear,0.0
Lithuania,2010,Other Fossil,0.9
Lithuania,2010,Other Renewables,0.0
Lithuania,2010,Solar,0.0
Lithuania,2010,Wind,0.22
Lithuania,2011,Bioenergy,0.16
Lithuania,2011,Coal,0.0
Lithuania,2011,Gas,2.67
Lithuania,2011,Hydro,0.48
Lithuania,2011,Nuclear,0.0
Lithuania,2011,Other Fossil,0.47
Lithuania,2011,Other Renewables,0.0
Lithuania,2011,Solar,0.0
Lithuania,2011,Wind,0.47
Lithuania,2012,Bioenergy,0.22
Lithuania,2012,Coal,0.0
Lithuania,2012,Gas,2.88
Lithuania,2012,Hydro,0.42
Lithuania,2012,Nuclear,0.0
Lithuania,2012,Other Fossil,0.44
Lithuania,2012,Other Renewables,0.0
Lithuania,2012,Solar,0.0
Lithuania,2012,Wind,0.54
Lithuania,2013,Bioenergy,0.36
Lithuania,2013,Coal,0.0
Lithuania,2013,Gas,2.22
Lithuania,2013,Hydro,0.52
Lithuania,2013,Nuclear,0.0
Lithuania,2013,Other Fossil,0.44
Lithuania,2013,Other Renewables,0.0
Lithuania,2013,Solar,0.05
Lithuania,2013,Wind,0.6
Lithuania,2014,Bioenergy,0.4
Lithuania,2014,Coal,0.0
Lithuania,2014,Gas,1.75
Lithuania,2014,Hydro,0.4
Lithuania,2014,Nuclear,0.0
Lithuania,2014,Other Fossil,0.43
Lithuania,2014,Other Renewables,0.0
Lithuania,2014,Solar,0.07
Lithuania,2014,Wind,0.64
Lithuania,2015,Bioenergy,0.45
Lithuania,2015,Coal,0.0
Lithuania,2015,Gas,1.98
Lithuania,2015,Hydro,0.35
Lithuania,2015,Nuclear,0.0
Lithuania,2015,Other Fossil,0.57
Lithuania,2015,Other Renewables,0.0
Lithuania,2015,Solar,0.07
Lithuania,2015,Wind,0.81
Lithuania,2016,Bioenergy,0.44
Lithuania,2016,Coal,0.0
Lithuania,2016,Gas,0.99
Lithuania,2016,Hydro,0.45
Lithuania,2016,Nuclear,0.0
Lithuania,2016,Other Fossil,0.54
Lithuania,2016,Other Renewables,0.0
Lithuania,2016,Solar,0.07
Lithuania,2016,Wind,1.14
Lithuania,2017,Bioenergy,0.5
Lithuania,2017,Coal,0.0
Lithuania,2017,Gas,0.6
Lithuania,2017,Hydro,0.6
Lithuania,2017,Nuclear,0.0
Lithuania,2017,Other Fossil,0.43
Lithuania,2017,Other Renewables,0.0
Lithuania,2017,Solar,0.07
Lithuania,2017,Wind,1.36
Lithuania,2018,Bioenergy,0.54
Lithuania,2018,Coal,0.0
Lithuania,2018,Gas,0.33
Lithuania,2018,Hydro,0.43
Lithuania,2018,Nuclear,0.0
Lithuania,2018,Other Fossil,0.39
Lithuania,2018,Other Renewables,0.0
Lithuania,2018,Solar,0.09
Lithuania,2018,Wind,1.14
Lithuania,2019,Bioenergy,0.53
Lithuania,2019,Coal,0.0
Lithuania,2019,Gas,0.52
Lithuania,2019,Hydro,0.35
Lithuania,2019,Nuclear,0.0
Lithuania,2019,Other Fossil,0.35
Lithuania,2019,Other Renewables,0.0
Lithuania,2019,Solar,0.09
Lithuania,2019,Wind,1.5
Lithuania,2020,Bioenergy,0.59
Lithuania,2020,Coal,0.0
Lithuania,2020,Gas,1.7
Lithuania,2020,Hydro,0.3
Lithuania,2020,Nuclear,0.0
Lithuania,2020,Other Fossil,0.43
Lithuania,2020,Other Renewables,0.0
Lithuania,2020,Solar,0.13
Lithuania,2020,Wind,1.55
Lithuania,2021,Bioenergy,0.69
Lithuania,2021,Coal,0.0
Lithuania,2021,Gas,1.22
Lithuania,2021,Hydro,0.38
Lithuania,2021,Nuclear,0.0
Lithuania,2021,Other Fossil,0.46
Lithuania,2021,Other Renewables,0.0
Lithuania,2021,Solar,0.19
Lithuania,2021,Wind,1.36
Lithuania,2022,Bioenergy,0.71
Lithuania,2022,Coal,0.0
Lithuania,2022,Gas,0.51
Lithuania,2022,Hydro,0.46
Lithuania,2022,Nuclear,0.0
Lithuania,2022,Other Fossil,0.51
Lithuania,2022,Other Renewables,0.0
Lithuania,2022,Solar,0.34
Lithuania,2022,Wind,1.51
Lithuania,2023,Bioenergy,0.76
Lithuania,2023,Coal,0.0
Lithuania,2023,Gas,0.58
Lithuania,2023,Hydro,0.45
Lithuania,2023,Nuclear,0.0
Lithuania,2023,Other Fossil,0.28
Lithuania,2023,Other Renewables,0.0
Lithuania,2023,Solar,0.69
Lithuania,2023,Wind,2.45
Lithuania,2024,Bioenergy,0.72
Lithuania,2024,Coal,0.0
Lithuania,2024,Gas,0.76
Lithuania,2024,Hydro,0.43
Lithuania,2024,Nuclear,0.0
Lithuania,2024,Other Fossil,0.68
Lithuania,2024,Other Renewables,0.0
Lithuania,2024,Solar,1.41
Lithuania,2024,Wind,3.32
Luxembourg,2000,Bioenergy,0.02
Luxembourg,2000,Coal,0.0
Luxembourg,2000,Gas,0.21
Luxembourg,2000,Hydro,0.12
Luxembourg,2000,Nuclear,0.0
Luxembourg,2000,Other Fossil,0.03
Luxembourg,2000,Other Renewables,0.0
Luxembourg,2000,Solar,0.0
Luxembourg,2000,Wind,0.02
Luxembourg,2001,Bioenergy,0.03
Luxembourg,2001,Coal,0.0
Luxembourg,2001,Gas,0.67
Luxembourg,2001,Hydro,0.12
Luxembourg,2001,Nuclear,0.0
Luxembourg,2001,Other Fossil,0.03
Luxembourg,2001,Other Renewables,0.0
Luxembourg,2001,Solar,0.0
Luxembourg,2001,Wind,0.02
Luxembourg,2002,Bioenergy,0.03
Luxembourg,2002,Coal,0.0
Luxembourg,2002,Gas,2.62
Luxembourg,2002,Hydro,0.1
Luxembourg,2002,Nuclear,0.0
Luxembourg,2002,Other Fossil,0.03
Luxembourg,2002,Other Renewables,0.0
Luxembourg,2002,Solar,0.0
Luxembourg,2002,Wind,0.02
Luxembourg,2003,Bioenergy,0.03
Luxembourg,2003,Coal,0.0
Luxembourg,2003,Gas,2.62
Luxembourg,2003,Hydro,0.08
Luxembourg,2003,Nuclear,0.0
Luxembourg,2003,Other Fossil,0.03
Luxembourg,2003,Other Renewables,0.0
Luxembourg,2003,Solar,0.0
Luxembourg,2003,Wind,0.03
Luxembourg,2004,Bioenergy,0.04
Luxembourg,2004,Coal,0.0
Luxembourg,2004,Gas,3.15
Luxembourg,2004,Hydro,0.1
Luxembourg,2004,Nuclear,0.0
Luxembourg,2004,Other Fossil,0.03
Luxembourg,2004,Other Renewables,0.0
Luxembourg,2004,Solar,0.01
Luxembourg,2004,Wind,0.04
Luxembourg,2005,Bioenergy,0.05
Luxembourg,2005,Coal,0.0
Luxembourg,2005,Gas,3.11
Luxembourg,2005,Hydro,0.09
Luxembourg,2005,Nuclear,0.0
Luxembourg,2005,Other Fossil,0.03
Luxembourg,2005,Other Renewables,0.0
Luxembourg,2005,Solar,0.02
Luxembourg,2005,Wind,0.05
Luxembourg,2006,Bioenergy,0.06
Luxembourg,2006,Coal,0.0
Luxembourg,2006,Gas,3.25
Luxembourg,2006,Hydro,0.11
Luxembourg,2006,Nuclear,0.0
Luxembourg,2006,Other Fossil,0.04
Luxembourg,2006,Other Renewables,0.0
Luxembourg,2006,Solar,0.02
Luxembourg,2006,Wind,0.06
Luxembourg,2007,Bioenergy,0.06
Luxembourg,2007,Coal,0.0
Luxembourg,2007,Gas,2.89
Luxembourg,2007,Hydro,0.12
Luxembourg,2007,Nuclear,0.0
Luxembourg,2007,Other Fossil,0.04
Luxembourg,2007,Other Renewables,0.0
Luxembourg,2007,Solar,0.02
Luxembourg,2007,Wind,0.06
Luxembourg,2008,Bioenergy,0.07
Luxembourg,2008,Coal,0.0
Luxembourg,2008,Gas,2.4
Luxembourg,2008,Hydro,0.13
Luxembourg,2008,Nuclear,0.0
Luxembourg,2008,Other Fossil,0.04
Luxembourg,2008,Other Renewables,0.0
Luxembourg,2008,Solar,0.02
Luxembourg,2008,Wind,0.06
Luxembourg,2009,Bioenergy,0.08
Luxembourg,2009,Coal,0.0
Luxembourg,2009,Gas,2.84
Luxembourg,2009,Hydro,0.11
Luxembourg,2009,Nuclear,0.0
Luxembourg,2009,Other Fossil,0.04
Luxembourg,2009,Other Renewables,0.0
Luxembourg,2009,Solar,0.02
Luxembourg,2009,Wind,0.06
Luxembourg,2010,Bioenergy,0.08
Luxembourg,2010,Coal,0.0
Luxembourg,2010,Gas,2.92
Luxembourg,2010,Hydro,0.11
Luxembourg,2010,Nuclear,0.0
Luxembourg,2010,Other Fossil,0.05
Luxembourg,2010,Other Renewables,0.0
Luxembourg,2010,Solar,0.02
Luxembourg,2010,Wind,0.06
Luxembourg,2011,Bioenergy,0.09
Luxembourg,2011,Coal,0.0
Luxembourg,2011,Gas,2.34
Luxembourg,2011,Hydro,0.06
Luxembourg,2011,Nuclear,0.0
Luxembourg,2011,Other Fossil,0.06
Luxembourg,2011,Other Renewables,0.0
Luxembourg,2011,Solar,0.03
Luxembourg,2011,Wind,0.06
Luxembourg,2012,Bioenergy,0.09
Luxembourg,2012,Coal,0.0
Luxembourg,2012,Gas,2.39
Luxembourg,2012,Hydro,0.1
Luxembourg,2012,Nuclear,0.0
Luxembourg,2012,Other Fossil,0.06
Luxembourg,2012,Other Renewables,0.0
Luxembourg,2012,Solar,0.04
Luxembourg,2012,Wind,0.08
Luxembourg,2013,Bioenergy,0.09
Luxembourg,2013,Coal,0.0
Luxembourg,2013,Gas,1.42
Luxembourg,2013,Hydro,0.12
Luxembourg,2013,Nuclear,0.0
Luxembourg,2013,Other Fossil,0.06
Luxembourg,2013,Other Renewables,0.0
Luxembourg,2013,Solar,0.07
Luxembourg,2013,Wind,0.08
Luxembourg,2014,Bioenergy,0.12
Luxembourg,2014,Coal,0.0
Luxembourg,2014,Gas,1.45
Luxembourg,2014,Hydro,0.11
Luxembourg,2014,Nuclear,0.0
Luxembourg,2014,Other Fossil,0.06
Luxembourg,2014,Other Renewables,0.0
Luxembourg,2014,Solar,0.09
Luxembourg,2014,Wind,0.08
Luxembourg,2015,Bioenergy,0.13
Luxembourg,2015,Coal,0.0
Luxembourg,2015,Gas,0.84
Luxembourg,2015,Hydro,0.1
Luxembourg,2015,Nuclear,0.0
Luxembourg,2015,Other Fossil,0.07
Luxembourg,2015,Other Renewables,0.0
Luxembourg,2015,Solar,0.1
Luxembourg,2015,Wind,0.1
Luxembourg,2016,Bioenergy,0.14
Luxembourg,2016,Coal,0.0
Luxembourg,2016,Gas,0.26
Luxembourg,2016,Hydro,0.12
Luxembourg,2016,Nuclear,0.0
Luxembourg,2016,Other Fossil,0.07
Luxembourg,2016,Other Renewables,0.0
Luxembourg,2016,Solar,0.1
Luxembourg,2016,Wind,0.1
Luxembourg,2017,Bioenergy,0.17
Luxembourg,2017,Coal,0.0
Luxembourg,2017,Gas,0.22
Luxembourg,2017,Hydro,0.09
Luxembourg,2017,Nuclear,0.0
Luxembourg,2017,Other Fossil,0.08
Luxembourg,2017,Other Renewables,0.0
Luxembourg,2017,Solar,0.11
Luxembourg,2017,Wind,0.23
Luxembourg,2018,Bioenergy,0.22
Luxembourg,2018,Coal,0.0
Luxembourg,2018,Gas,0.2
Luxembourg,2018,Hydro,0.09
Luxembourg,2018,Nuclear,0.0
Luxembourg,2018,Other Fossil,0.08
Luxembourg,2018,Other Renewables,0.0
Luxembourg,2018,Solar,0.12
Luxembourg,2018,Wind,0.25
Luxembourg,2019,Bioenergy,0.28
Luxembourg,2019,Coal,0.0
Luxembourg,2019,Gas,0.19
Luxembourg,2019,Hydro,0.11
Luxembourg,2019,Nuclear,0.0
Luxembourg,2019,Other Fossil,0.08
Luxembourg,2019,Other Renewables,0.0
Luxembourg,2019,Solar,0.13
Luxembourg,2019,Wind,0.28
Luxembourg,2020,Bioenergy,0.37
Luxembourg,2020,Coal,0.0
Luxembourg,2020,Gas,0.18
Luxembourg,2020,Hydro,0.09
Luxembourg,2020,Nuclear,0.0
Luxembourg,2020,Other Fossil,0.07
Luxembourg,2020,Other Renewables,0.0
Luxembourg,2020,Solar,0.16
Luxembourg,2020,Wind,0.35
Luxembourg,2021,Bioenergy,0.39
Luxembourg,2021,Coal,0.0
Luxembourg,2021,Gas,0.17
Luxembourg,2021,Hydro,0.11
Luxembourg,2021,Nuclear,0.0
Luxembourg,2021,Other Fossil,0.07
Luxembourg,2021,Other Renewables,0.0
Luxembourg,2021,Solar,0.18
